probe,log2FC,pval,padj,-log10padj,significance
ILMN_24591,-372.9398643578637,0.007784890538459608,0.08860931275418554,1.0525206317787361,Not significant
ILMN_12235,-110.33511601731618,0.007843203593628625,0.08860931275418554,1.0525206317787361,Not significant
ILMN_9883,-110.71934834054827,0.007825184457858457,0.08860931275418554,1.0525206317787361,Not significant
ILMN_30066,-340.2758554112547,0.0077730560251497065,0.08860931275418554,1.0525206317787361,Not significant
ILMN_1123,-261.28301356421525,0.007805479537625861,0.08860931275418554,1.0525206317787361,Not significant
ILMN_7856,-120.5136542568548,0.007762850966671756,0.08860931275418554,1.0525206317787361,Not significant
ILMN_19136,-243.091602020202,0.007848843553983801,0.08860931275418554,1.0525206317787361,Not significant
ILMN_4644,173.98644848484867,0.007960527136238214,0.08889543101378378,1.0511205600252216,Not significant
ILMN_4691,-238.6467841269838,0.007902723312743797,0.08889543101378378,1.0511205600252216,Not significant
ILMN_17660,-123.21601212121215,0.007936784481304629,0.08889543101378378,1.0511205600252216,Not significant
ILMN_7717,-132.62870649350612,0.007943016798472211,0.08889543101378378,1.0511205600252216,Not significant
ILMN_22807,324.34261500721504,0.00794740225443448,0.08889543101378378,1.0511205600252216,Not significant
ILMN_12725,238.99140000000023,0.007995049989018748,0.08899011259128324,1.0506582437549314,Not significant
ILMN_1984,147.50279451659435,0.008003578502285186,0.08899011259128324,1.0506582437549314,Not significant
ILMN_18246,-122.7376525252526,0.008061556700889221,0.0894415816727968,1.0484605293850429,Not significant
ILMN_20954,-171.73837518037521,0.008080590744412494,0.08945995946717317,1.0483713029349582,Not significant
ILMN_11636,-144.31614025974034,0.008193158706719796,0.08955070280720491,1.0479310013940317,Not significant
ILMN_28362,99.93120808080772,0.00812939055425681,0.08955070280720491,1.0479310013940317,Not significant
ILMN_21201,-400.50355036075075,0.008163116411205922,0.08955070280720491,1.0479310013940317,Not significant
ILMN_22180,-345.49112842712907,0.00818110217564158,0.08955070280720491,1.0479310013940317,Not significant
ILMN_4452,117.75973564213558,0.008155317309456445,0.08955070280720491,1.0479310013940317,Not significant
ILMN_7200,580.0751365079354,0.008170653593191983,0.08955070280720491,1.0479310013940317,Not significant
ILMN_1892,317.1651777777772,0.008236812386840283,0.08964716737305238,1.0474634285076876,Not significant
ILMN_2794,878.9155333333351,0.008225046086814937,0.08964716737305238,1.0474634285076876,Not significant
ILMN_18743,-110.87832207792212,0.00829384960662,0.08988786899974686,1.046298915407589,Not significant
ILMN_18633,1428.6435956709975,0.008277843128477881,0.08988786899974686,1.046298915407589,Not significant
ILMN_27899,146.73903001442955,0.00840494559855548,0.09055836775180974,1.0430714139249135,Not significant
ILMN_4050,-206.29643232323042,0.008376824744134355,0.09055836775180974,1.0430714139249135,Not significant
ILMN_21037,116.93372178932168,0.008408488691795854,0.09055836775180974,1.0430714139249135,Not significant
ILMN_28148,203.44128455988425,0.00847833402509583,0.09111996568098818,1.040386452499635,Not significant
ILMN_12172,161.7740620490615,0.008497532074066222,0.09113603149436023,1.0403098866338092,Not significant
ILMN_21143,212.32988802308773,0.008526670470125319,0.09125841908566557,1.0397270589944205,Not significant
ILMN_29200,-545.5998337662331,0.008610810854278565,0.09196774746436939,1.0363644504160452,Not significant
ILMN_9422,-1767.4197468975508,0.00865424899399373,0.09224031847014434,1.0350792062598928,Not significant
ILMN_7086,257.6113131313132,0.008794594130871643,0.09348662803003198,1.0292505045080351,Not significant
ILMN_17460,500.85687849927854,0.008807500892495242,0.09348662803003198,1.0292505045080351,Not significant
ILMN_22314,151.751677922078,0.008838772746070795,0.0936255187176388,1.0286057631447159,Not significant
ILMN_19290,384.5013994227995,0.008885367564790744,0.09392581565409189,1.027215024824246,Not significant
ILMN_2093,-132.16400202020202,0.008920834769818675,0.09410749466193963,1.026375788254869,Not significant
ILMN_6950,-1697.4555486291474,0.008967380134868402,0.09440505712536305,1.0250047406297615,Not significant
ILMN_139270,-408.7847976911976,0.008988645994701405,0.09443581547086292,1.024863265114874,Not significant
ILMN_24727,-138.59852236652205,0.00908318010823116,0.09523464602275766,1.021205028094241,Not significant
ILMN_27029,224.09509264069254,0.009161506465585494,0.09578064131719667,1.0187222593837513,Not significant
ILMN_21150,982.7745163059126,0.009172466233367902,0.09578064131719667,1.0187222593837513,Not significant
ILMN_27192,197.5617760461755,0.009229633691865425,0.09598819039540042,1.0177821957271382,Not significant
ILMN_27470,-146.58164531024522,0.009222117898059308,0.09598819039540042,1.0177821957271382,Not significant
ILMN_1047,-143.48928658008634,0.009335010423477163,0.09663281581968895,1.014875365207251,Not significant
ILMN_1025,-166.62851111111127,0.009318029326866081,0.09663281581968895,1.014875365207251,Not significant
ILMN_10998,553.6840150072157,0.009347929735471076,0.09663281581968895,1.014875365207251,Not significant
ILMN_19930,-220.6148542568542,0.009433802574651763,0.0969365581922301,1.013512404302327,Not significant
ILMN_16399,-826.5638989898985,0.009415793545844774,0.0969365581922301,1.013512404302327,Not significant
ILMN_29213,-104.87642193362194,0.009418186704922085,0.0969365581922301,1.013512404302327,Not significant
ILMN_7401,-998.5986637806633,0.00946091098603199,0.09702145369739577,1.0131322225152777,Not significant
ILMN_15736,404.03230043289955,0.009504553752064125,0.09721539994352608,1.0122649328028053,Not significant
ILMN_512,-169.7501116883119,0.009517591602862694,0.09721539994352608,1.0122649328028053,Not significant
ILMN_20355,-140.68216161616192,0.00956384940755927,0.0973017722334291,1.0118792495138726,Not significant
ILMN_15524,464.8504764790771,0.009557337781313513,0.0973017722334291,1.0118792495138726,Not significant
ILMN_22874,322.4716978354977,0.009583551975611143,0.09730991236774392,1.0118429185461388,Not significant
ILMN_14054,-140.94569062049004,0.009761542675435272,0.09739902747611516,1.0114453795060387,Not significant
ILMN_2451,1098.2543780663777,0.009641515216724043,0.09739902747611516,1.0114453795060387,Not significant
ILMN_29344,266.3211038961035,0.009769406250979464,0.09739902747611516,1.0114453795060387,Not significant
ILMN_17142,-132.24167965367974,0.009717139995382105,0.09739902747611516,1.0114453795060387,Not significant
ILMN_21393,134.51881269841283,0.009741962132591523,0.09739902747611516,1.0114453795060387,Not significant
ILMN_25349,-689.2340787878791,0.00978152626362695,0.09739902747611516,1.0114453795060387,Not significant
ILMN_17973,-510.93189581529623,0.009638872460115498,0.09739902747611516,1.0114453795060387,Not significant
ILMN_18788,123.17640606060627,0.00969889737018803,0.09739902747611516,1.0114453795060387,Not significant
ILMN_20318,99.12531341991337,0.009684471157668269,0.09739902747611516,1.0114453795060387,Not significant
ILMN_12924,217.53218730158687,0.009695315596113016,0.09739902747611516,1.0114453795060387,Not significant
ILMN_10219,111.65428802308816,0.00983415797651136,0.09773406421444107,1.0099540409697554,Not significant
ILMN_18243,532.8628207792208,0.009884908116167225,0.09786059035005552,1.0093921686598923,Not significant
ILMN_23738,-230.51869350649326,0.009874523302232163,0.09786059035005552,1.0093921686598923,Not significant
ILMN_628,-219.31357171717173,0.009928839840736578,0.09810684740904396,1.008300679794545,Not significant
ILMN_2233,-651.9407272727279,0.009955071787750023,0.09817760452746574,1.007987568622327,Not significant
ILMN_23107,655.4322481962495,0.010018257656293095,0.09820724448374828,1.0078564742978928,Not significant
ILMN_25448,-185.62868888888897,0.009985717100269052,0.09820724448374828,1.0078564742978928,Not significant
ILMN_20041,178.16728744588772,0.010034384343133565,0.09820724448374828,1.0078564742978928,Not significant
ILMN_3400,-290.88402655122627,0.010019292369768402,0.09820724448374828,1.0078564742978928,Not significant
ILMN_16053,-160.68221904761901,0.010070672483392027,0.09837537370873274,1.0071136048302647,Not significant
ILMN_27786,-215.69461587301544,0.010146690113158744,0.09893022860329777,1.0046709873742627,Not significant
ILMN_20101,94.48514256854256,0.01023830986772158,0.09944682867741639,1.002409061809116,Not significant
ILMN_8118,106.00880057720053,0.010228294014868645,0.09944682867741639,1.002409061809116,Not significant
ILMN_15148,280.0531896103896,0.010262684448587401,0.09949585601003379,1.002195007188483,Not significant
ILMN_18113,-102.76085367965379,0.010315469335108048,0.0997613165922059,1.0010378279240923,Not significant
ILMN_11699,189.08389062049082,0.010328823182526368,0.0997613165922059,1.0010378279240923,Not significant
ILMN_3753,-1734.4696167388101,0.01045220008883968,0.09983808591130525,1.0007037538448098,Not significant
ILMN_9172,-127.63197922077916,0.010390934065462413,0.09983808591130525,1.0007037538448098,Not significant
ILMN_4382,190.36583780663784,0.01038605383680122,0.09983808591130525,1.0007037538448098,Not significant
ILMN_13061,220.14220779220796,0.01043767653519801,0.09983808591130525,1.0007037538448098,Not significant
ILMN_1909,-179.77420144300163,0.010472526494192858,0.09983808591130525,1.0007037538448098,Not significant
ILMN_2474,110.57410966810994,0.010452947459150467,0.09983808591130525,1.0007037538448098,Not significant
ILMN_22425,-183.61232813852826,0.010464458858207584,0.09983808591130525,1.0007037538448098,Not significant
ILMN_4544,206.82198787878815,0.0107418461459245,0.10091062766280898,0.9960630925117868,Not significant
ILMN_10054,137.75636767676792,0.010728053250499886,0.10091062766280898,0.9960630925117868,Not significant
ILMN_6776,385.8623844155859,0.01063328981790733,0.10091062766280898,0.9960630925117868,Not significant
ILMN_139373,-279.3187079365082,0.010718060394900518,0.10091062766280898,0.9960630925117868,Not significant
ILMN_5678,-388.72592265512264,0.010714167047207466,0.10091062766280898,0.9960630925117868,Not significant
ILMN_4788,-267.69091803751814,0.010650645647687595,0.10091062766280898,0.9960630925117868,Not significant
ILMN_27078,-377.1238937950948,0.010703293847003536,0.10091062766280898,0.9960630925117868,Not significant
ILMN_20377,-718.177147763347,0.010676316850129,0.10091062766280898,0.9960630925117868,Not significant
ILMN_9790,574.5665261183256,0.010832665950489788,0.10134657014325087,0.9941909444851826,Not significant
ILMN_16959,-159.0740724386726,0.010886684788115332,0.10134657014325087,0.9941909444851826,Not significant
ILMN_13158,-578.5160963924973,0.010882722753618785,0.10134657014325087,0.9941909444851826,Not significant
ILMN_18258,160.92804963924914,0.010867384702754774,0.10134657014325087,0.9941909444851826,Not significant
ILMN_10535,388.53877171717204,0.010856141454701408,0.10134657014325087,0.9941909444851826,Not significant
ILMN_25089,-318.67137979797974,0.01096148384965644,0.10185869829969559,0.9920018781782143,Not significant
ILMN_5824,-457.78856709956835,0.01105837718581218,0.10257392027488486,0.9889630458563211,Not significant
ILMN_23282,-1297.1811451659441,0.011136807651908536,0.10311562192810278,0.9866755344912506,Not significant
ILMN_4182,-130.6176196248195,0.011364906758705657,0.1031861375552323,0.9863786436744233,Not significant
ILMN_8959,-116.75123116883105,0.011300666089225692,0.1031861375552323,0.9863786436744233,Not significant
ILMN_23394,-354.8374025974025,0.011364066638232051,0.1031861375552323,0.9863786436744233,Not significant
ILMN_25425,250.622347763348,0.011336453799064635,0.1031861375552323,0.9863786436744233,Not significant
ILMN_16493,-163.09086349206362,0.011282532123041445,0.1031861375552323,0.9863786436744233,Not significant
ILMN_26390,-230.34453650793648,0.01130527359188098,0.1031861375552323,0.9863786436744233,Not significant
ILMN_10935,-900.0372744588753,0.011238765062680475,0.1031861375552323,0.9863786436744233,Not significant
ILMN_21284,-176.62192929292917,0.011230094231982582,0.1031861375552323,0.9863786436744233,Not significant
ILMN_11986,-161.02036305916317,0.011209968394825551,0.1031861375552323,0.9863786436744233,Not significant
ILMN_21551,1871.8591910533905,0.011209774265102137,0.1031861375552323,0.9863786436744233,Not significant
ILMN_26971,-401.30026984126994,0.011305861783147787,0.1031861375552323,0.9863786436744233,Not significant
ILMN_985,331.27662972582993,0.011396163829602499,0.10328776654012968,0.9859511135117122,Not significant
ILMN_3280,103.45504704184702,0.011500725196500373,0.10381856173608356,0.9837249919704532,Not significant
ILMN_137958,-121.3824256854258,0.011515228972669718,0.10381856173608356,0.9837249919704532,Not significant
ILMN_6015,254.55260981240986,0.01148250821430893,0.10381856173608356,0.9837249919704532,Not significant
ILMN_7414,134.8094903318904,0.01156336672004837,0.10394794293643685,0.9831841006585723,Not significant
ILMN_21794,-211.28437662337637,0.011569963345489183,0.10394794293643685,0.9831841006585723,Not significant
ILMN_8714,-864.3614476190469,0.011650208601220922,0.10448653985903364,0.9809396525333637,Not significant
ILMN_18093,289.9090623376619,0.01170512523507623,0.10479649514812596,0.9796532418110895,Not significant
ILMN_9570,178.89146176046182,0.011726308541762256,0.10480388259200016,0.9796226280674899,Not significant
ILMN_14184,451.9931567099568,0.011869263832835155,0.10589769534044259,0.9751134913733432,Not significant
ILMN_16696,-100.40200577200574,0.011945246302517558,0.10639122485356468,0.9730941911653685,Not significant
ILMN_6355,872.7199676767673,0.012033722804703202,0.10680966379071048,0.9713894519787004,Not significant
ILMN_12201,-163.18109466089527,0.012014857356216367,0.10680966379071048,0.9713894519787004,Not significant
ILMN_2544,-247.07986291486293,0.012075740000777036,0.10699812310499171,0.9706238403736164,Not significant
ILMN_13775,-651.2387945165951,0.012138683283115608,0.10737103357642466,0.9691128662590828,Not significant
ILMN_26360,653.310035786436,0.012186328934897172,0.10758159491437437,0.9682620215211984,Not significant
ILMN_137460,128.49923261183233,0.012204283494559952,0.10758159491437437,0.9682620215211984,Not significant
ILMN_9517,-940.8493148629168,0.012229222399838771,0.10761715711858119,0.968118484729781,Not significant
ILMN_7684,171.48102770562832,0.012270120963704856,0.10773008757185815,0.9676629871239173,Not significant
ILMN_11749,169.15511168831085,0.01228390858676782,0.10773008757185815,0.9676629871239173,Not significant
ILMN_5664,-568.0115304473329,0.012346084273598144,0.10809122761986946,0.966209550735643,Not significant
ILMN_24709,202.50747734487754,0.012383471754572266,0.10823448657476745,0.9656343386493474,Not significant
ILMN_757,149.57913968254002,0.0124303495111573,0.10827654701089304,0.9654656025323648,Not significant
ILMN_9859,-2496.0518995671,0.012409734988803548,0.10827654701089304,0.9654656025323648,Not significant
ILMN_4716,742.2969575757561,0.012525826785786722,0.10892391265748319,0.9628767667533469,Not significant
ILMN_19348,114.72957142857103,0.012733281335693269,0.11028634010005806,0.9574782752891223,Not significant
ILMN_6528,883.5890034632066,0.012746770077609663,0.11028634010005806,0.9574782752891223,Not significant
ILMN_5417,136.9000129870126,0.012710114107658379,0.11028634010005806,0.9574782752891223,Not significant
ILMN_16478,154.1237685425686,0.01282025720518643,0.11055055961859253,0.9564390546352306,Not significant
ILMN_16867,281.1962505050508,0.012802804638993078,0.11055055961859253,0.9564390546352306,Not significant
ILMN_6460,-277.68650505050505,0.013013060569979433,0.11172039232474491,0.9518675478710266,Not significant
ILMN_12389,-134.09415584415586,0.012980291921034736,0.11172039232474491,0.9518675478710266,Not significant
ILMN_11773,98.6376075036078,0.013021024746473766,0.11172039232474491,0.9518675478710266,Not significant
ILMN_14948,137.15541558441552,0.013089284876899998,0.11174732760577312,0.9517628540568207,Not significant
ILMN_6742,227.18410995670956,0.013079384176822171,0.11174732760577312,0.9517628540568207,Not significant
ILMN_11392,213.43907272727245,0.013086355094072206,0.11174732760577312,0.9517628540568207,Not significant
ILMN_29144,196.7938507936508,0.01318984109069985,0.11241937406444176,0.9491588371280815,Not significant
ILMN_11198,2343.653698412698,0.013262763028393758,0.11266782849863213,0.9482000759691389,Not significant
ILMN_22955,-105.57627301587354,0.013249091875970096,0.11266782849863213,0.9482000759691389,Not significant
ILMN_28273,251.32358008658002,0.01329933375614214,0.11279237261387107,0.9477202677614237,Not significant
ILMN_27026,-177.34075555555523,0.013330220616041001,0.11283451966486703,0.9475580155431347,Not significant
ILMN_2033,324.18506695526696,0.01334813956408392,0.11283451966486703,0.9475580155431347,Not significant
ILMN_10146,-391.55721096681236,0.013386001438553292,0.11288918234060466,0.9473476725557384,Not significant
ILMN_26737,-476.5667220779228,0.013398463560627322,0.11288918234060466,0.9473476725557384,Not significant
ILMN_4310,231.61478614718567,0.013489238713580093,0.1134683021201149,0.9451254436424004,Not significant
ILMN_21206,-1028.9395538239535,0.013561332007672948,0.11388864139559599,0.943519587819058,Not significant
ILMN_22291,-497.7185096681105,0.013585434304806795,0.11390523746114883,0.9434563062265953,Not significant
ILMN_14090,157.8343139971144,0.013634395619974588,0.11412986772622631,0.9426006860705127,Not significant
ILMN_8394,-104.0538432900434,0.013662671067327579,0.11418089391980904,0.9424065612336919,Not significant
ILMN_30019,-334.050285425684,0.013760808565440052,0.11453248372226026,0.9410713211795151,Not significant
ILMN_17110,100.62947936507942,0.013776676358503066,0.11453248372226026,0.9410713211795151,Not significant
ILMN_6292,-404.774281673881,0.013760645759939016,0.11453248372226026,0.9410713211795151,Not significant
ILMN_2720,-383.1445434343432,0.013793733470823884,0.11453248372226026,0.9410713211795151,Not significant
ILMN_18748,-254.41161789321723,0.01383513666830719,0.11469127788799584,0.9404696083336498,Not significant
ILMN_3914,-251.52350533910544,0.013933606799421119,0.11495225609522423,0.9394825006879478,Not significant
ILMN_7995,-363.996725541126,0.013899876465962588,0.11495225609522423,0.9394825006879478,Not significant
ILMN_139385,-354.0510383838382,0.013913206679134975,0.11495225609522423,0.9394825006879478,Not significant
ILMN_19739,122.85659076479124,0.013975201370270527,0.11511093864664428,0.9388834047094556,Not significant
ILMN_23391,194.129753246753,0.01401880616437772,0.1152856455818155,0.9382247641077145,Not significant
ILMN_22771,-167.31094141414178,0.014045968362407978,0.11532479287029708,0.9380773167358917,Not significant
ILMN_20899,384.5640404040432,0.014114543000353521,0.11533597994574592,0.9380351900657989,Not significant
ILMN_24416,-262.55356565656575,0.01408974539445022,0.11533597994574592,0.9380351900657989,Not significant
ILMN_24291,-221.16665569985594,0.014113041308265564,0.11533597994574592,0.9380351900657989,Not significant
ILMN_823,-539.6995258297256,0.014288923143159217,0.11655310100661675,0.9334761671700363,Not significant
ILMN_6887,-206.3836894660892,0.014330198676601005,0.11655310100661675,0.9334761671700363,Not significant
ILMN_9248,-339.16167272727216,0.014347901492320337,0.11655310100661675,0.9334761671700363,Not significant
ILMN_19665,-105.75507474747496,0.014354053231972615,0.11655310100661675,0.9334761671700363,Not significant
ILMN_13533,-269.39917604617744,0.0143954968942217,0.11670554017551704,0.9329085268976871,Not significant
ILMN_5224,-1525.5876383838422,0.014610591551631524,0.11692039878896662,0.9321097120320807,Not significant
ILMN_13243,144.91249090909082,0.014539023699966855,0.11692039878896662,0.9321097120320807,Not significant
ILMN_10929,-202.26711024531085,0.014601258422351576,0.11692039878896662,0.9321097120320807,Not significant
ILMN_1138,125.47142539682557,0.014448592453470696,0.11692039878896662,0.9321097120320807,Not significant
ILMN_18566,-504.53720461760645,0.014567589142415344,0.11692039878896662,0.9321097120320807,Not significant
ILMN_27118,-360.2782375180368,0.014539777999524647,0.11692039878896662,0.9321097120320807,Not significant
ILMN_15866,228.94844502164415,0.014511500802215688,0.11692039878896662,0.9321097120320807,Not significant
ILMN_27653,-261.069866955267,0.014660583523807839,0.11692039878896662,0.9321097120320807,Not significant
ILMN_25414,162.05093304473286,0.01463176081113918,0.11692039878896662,0.9321097120320807,Not significant
ILMN_3861,-383.95267590187586,0.014671829374062244,0.11692039878896662,0.9321097120320807,Not significant
ILMN_24486,602.2675370851375,0.014634256440392422,0.11692039878896662,0.9321097120320807,Not significant
ILMN_6146,279.9909555555556,0.01474172693796741,0.11693437638930082,0.9320577960966632,Not significant
ILMN_22835,-713.0226331890299,0.014722968750883435,0.11693437638930082,0.9320577960966632,Not significant
ILMN_19241,208.64136998557,0.01469972412012399,0.11693437638930082,0.9320577960966632,Not significant
ILMN_12301,-156.56155786435784,0.01476890545310804,0.11696973118861567,0.9319265081554025,Not significant
ILMN_26339,-195.80573506493477,0.014887850846104682,0.11765711723578985,0.929381796641471,Not significant
ILMN_6959,-141.85033246753233,0.014901406456436478,0.11765711723578985,0.929381796641471,Not significant
ILMN_136952,728.454366522366,0.01495126220922667,0.11771622539518163,0.9291636721273524,Not significant
ILMN_29178,774.129729004329,0.014954625370716547,0.11771622539518163,0.9291636721273524,Not significant
ILMN_12060,-104.50870937950953,0.015079020868032806,0.11851419760096622,0.9262296195238203,Not significant
ILMN_2629,1025.6321959595934,0.015143416849526607,0.11852958223605035,0.9261732462906808,Not significant
ILMN_7388,94.37295959595895,0.015150051497925627,0.11852958223605035,0.9261732462906808,Not significant
ILMN_24903,238.9296588744587,0.015128035479254806,0.11852958223605035,0.9261732462906808,Not significant
ILMN_22366,126.44645945165928,0.015182571244703711,0.11860375837289029,0.9259015486214586,Not significant
ILMN_12359,98.30040317460299,0.0152396219351454,0.11868921894421865,0.9255887281025159,Not significant
ILMN_137325,-148.53298499278503,0.015217731957193179,0.11868921894421865,0.9255887281025159,Not significant
ILMN_25222,212.02424733044745,0.015476988992824629,0.11876725024818631,0.9253032983893229,Not significant
ILMN_19908,-1275.4713965367991,0.015412870482522581,0.11876725024818631,0.9253032983893229,Not significant
ILMN_9331,-113.26532813852822,0.015503417281814529,0.11876725024818631,0.9253032983893229,Not significant
ILMN_599,-114.75918787878743,0.015338963265302027,0.11876725024818631,0.9253032983893229,Not significant
ILMN_27265,-498.83087474747504,0.015407175985584814,0.11876725024818631,0.9253032983893229,Not significant
ILMN_6115,-369.33360750360816,0.015406084846200293,0.11876725024818631,0.9253032983893229,Not significant
ILMN_21597,-468.9794274170272,0.015314100811007982,0.11876725024818631,0.9253032983893229,Not significant
ILMN_29919,-395.21586955266935,0.015488869298978799,0.11876725024818631,0.9253032983893229,Not significant
ILMN_21271,-1589.6635373737372,0.015377343654731748,0.11876725024818631,0.9253032983893229,Not significant
ILMN_20426,-1439.9935933621937,0.015388491161835074,0.11876725024818631,0.9253032983893229,Not significant
ILMN_25543,231.7612219336222,0.015475637033133685,0.11876725024818631,0.9253032983893229,Not significant
ILMN_17898,-260.0303688311701,0.015596108551683032,0.11912279944223184,0.9240051090098439,Not significant
ILMN_3319,267.17878932178905,0.015591452350809252,0.11912279944223184,0.9240051090098439,Not significant
ILMN_1457,-114.55210880230868,0.015854119534696804,0.11931475947747605,0.9233058298992743,Not significant
ILMN_12001,136.35055468975474,0.01583353916034334,0.11931475947747605,0.9233058298992743,Not significant
ILMN_22734,100.19052496392516,0.01582248744210558,0.11931475947747605,0.9233058298992743,Not significant
ILMN_12434,-159.03931572871574,0.01586952218128965,0.11931475947747605,0.9233058298992743,Not significant
ILMN_25938,-384.3120868686856,0.015853567998440864,0.11931475947747605,0.9233058298992743,Not significant
ILMN_11307,451.1711852813846,0.015780730271251816,0.11931475947747605,0.9233058298992743,Not significant
ILMN_2702,-101.48590851370844,0.015820343944534666,0.11931475947747605,0.9233058298992743,Not significant
ILMN_26647,-174.5641402597401,0.015786276945732605,0.11931475947747605,0.9233058298992743,Not significant
ILMN_18114,-425.11321702741697,0.015713691685367227,0.11931475947747605,0.9233058298992743,Not significant
ILMN_3806,-118.64032842712848,0.015876186915709228,0.11931475947747605,0.9233058298992743,Not significant
ILMN_2499,-127.54360000000008,0.015717489489283424,0.11931475947747605,0.9233058298992743,Not significant
ILMN_18977,178.48227474747523,0.015924390771958133,0.11950257098256628,0.9226227511883905,Not significant
ILMN_20678,562.8412666666627,0.015948991163684624,0.11951296435320007,0.9225849813964719,Not significant
ILMN_25184,2200.182412121212,0.015991713025543555,0.11965892246438696,0.9220549123236383,Not significant
ILMN_25923,175.93473737373722,0.016313880141374176,0.11980578454749537,0.9215222125276028,Not significant
ILMN_139184,-114.0289919191921,0.016295362845269782,0.11980578454749537,0.9215222125276028,Not significant
ILMN_21972,336.96304819624925,0.016233664994225006,0.11980578454749537,0.9215222125276028,Not significant
ILMN_11635,255.2384075036084,0.016043875069410483,0.11980578454749537,0.9215222125276028,Not significant
ILMN_686,114.52604559884594,0.016274854433043093,0.11980578454749537,0.9215222125276028,Not significant
ILMN_137079,125.93175411255402,0.0162221501638576,0.11980578454749537,0.9215222125276028,Not significant
ILMN_12900,-450.0527948051953,0.01619672541642888,0.11980578454749537,0.9215222125276028,Not significant
ILMN_16859,207.48831370851394,0.016299490384543903,0.11980578454749537,0.9215222125276028,Not significant
ILMN_21849,101.18885512265501,0.016296708985235078,0.11980578454749537,0.9215222125276028,Not significant
ILMN_887,392.92293910534136,0.016058991166421125,0.11980578454749537,0.9215222125276028,Not significant
ILMN_4648,-368.45895353535354,0.016278400330426428,0.11980578454749537,0.9215222125276028,Not significant
ILMN_29300,-106.27346608946664,0.01609712579849549,0.11980578454749537,0.9215222125276028,Not significant
ILMN_10571,-118.99653419913398,0.01613332002604445,0.11980578454749537,0.9215222125276028,Not significant
ILMN_2491,361.7334406926402,0.01636541638348835,0.11984233789786347,0.9213897272961638,Not significant
ILMN_10143,153.2549292929291,0.016363122811629962,0.11984233789786347,0.9213897272961638,Not significant
ILMN_894,1021.5056862914844,0.016403279175033675,0.11994897896743374,0.9210034444922877,Not significant
ILMN_7153,116.295316305916,0.016448505476664384,0.12010908679981312,0.9204241349973132,Not significant
ILMN_14230,-328.60630591630434,0.016813741095147636,0.12050415552562689,0.9189979764025457,Not significant
ILMN_15545,111.25599509379481,0.01671547380345223,0.12050415552562689,0.9189979764025457,Not significant
ILMN_12615,112.32021991341992,0.016693833644234064,0.12050415552562689,0.9189979764025457,Not significant
ILMN_15979,-200.70241183261163,0.016722020587441974,0.12050415552562689,0.9189979764025457,Not significant
ILMN_3163,5864.888947186146,0.016784518492382838,0.12050415552562689,0.9189979764025457,Not significant
ILMN_10424,134.79970966811015,0.016847399446165767,0.12050415552562689,0.9189979764025457,Not significant
ILMN_7988,178.04088109668146,0.016704645767275778,0.12050415552562689,0.9189979764025457,Not significant
ILMN_26123,137.680615007215,0.01656082035820817,0.12050415552562689,0.9189979764025457,Not significant
ILMN_10862,152.53545021645016,0.01662285212559901,0.12050415552562689,0.9189979764025457,Not significant
ILMN_21092,109.84722135642164,0.016853728045542225,0.12050415552562689,0.9189979764025457,Not significant
ILMN_137434,-101.08531082251085,0.016619545570359294,0.12050415552562689,0.9189979764025457,Not significant
ILMN_5885,123.82710418470413,0.016766834470299672,0.12050415552562689,0.9189979764025457,Not significant
ILMN_796,-484.23606002886027,0.01676537749656452,0.12050415552562689,0.9189979764025457,Not significant
ILMN_16600,209.17627821067845,0.016783430871657512,0.12050415552562689,0.9189979764025457,Not significant
ILMN_11555,101.68023030303016,0.016696527896547672,0.12050415552562689,0.9189979764025457,Not significant
ILMN_12092,-226.67276103896097,0.016937148123898068,0.12093264707604336,0.9174564408183731,Not significant
ILMN_28179,-161.91711803751787,0.01727695621420804,0.12267830426309378,0.9112322357403423,Not significant
ILMN_10001,750.6524799422796,0.017240307654874266,0.12267830426309378,0.9112322357403423,Not significant
ILMN_14358,1620.0065564213546,0.01725961459119626,0.12267830426309378,0.9112322357403423,Not significant
ILMN_26050,126.61128311688287,0.017238369453803633,0.12267830426309378,0.9112322357403423,Not significant
ILMN_16535,-93.76108196248174,0.017332412008670257,0.1227335034671726,0.9110368685299145,Not significant
ILMN_24540,123.94596709956681,0.017332373104068214,0.1227335034671726,0.9110368685299145,Not significant
ILMN_28019,383.18132352092425,0.01739665650160068,0.1229075988113097,0.9104212658539604,Not significant
ILMN_2640,-314.48217979798005,0.017404747384119033,0.1229075988113097,0.9104212658539604,Not significant
ILMN_14901,211.3826343434343,0.01757576154234554,0.123606585273217,0.9079583911271769,Not significant
ILMN_29328,304.67219018759033,0.01755795232754958,0.123606585273217,0.9079583911271769,Not significant
ILMN_137523,184.54975555555563,0.017560226580395716,0.123606585273217,0.9079583911271769,Not significant
ILMN_14013,-131.42347763347755,0.017617109253967853,0.12364149913630987,0.9078357378154625,Not significant
ILMN_6575,-507.751561038961,0.01765277814009086,0.12364149913630987,0.9078357378154625,Not significant
ILMN_26735,-130.11987590187582,0.017647293258874798,0.12364149913630987,0.9078357378154625,Not significant
ILMN_10942,112.51310476190497,0.017693535259466552,0.12375858629855137,0.9074246602511974,Not significant
ILMN_16234,155.68881962481976,0.017755444957468083,0.1238550550691676,0.907086263249781,Not significant
