probe,log2FC,pval,padj,-log10padj,significance
229004_at,-0.5890220196182847,0.021491871458500348,0.09245769723216801,1.0340569273787559,Not significant
1552816_at,-0.5274032463364948,0.021530745601220383,0.09254508411007313,1.0336466455288056,Not significant
1557636_a_at,-0.8401771567467922,0.021640952001989257,0.09282799962104275,1.0323210081904803,Not significant
1556316_s_at,0.6246178457516276,0.02165777297269153,0.09282799962104275,1.0323210081904803,Not significant
213496_at,-0.6440042512923654,0.021672485865603944,0.09282799962104275,1.0323210081904803,Not significant
222054_at,-0.6884085125785617,0.021626817499493193,0.09282799962104275,1.0323210081904803,Not significant
238463_at,-0.7068359830221871,0.0216896549455505,0.09282799962104275,1.0323210081904803,Not significant
203088_at,-0.6139130011327119,0.021794114635832324,0.09295590724915309,1.0317230060621554,Not significant
225303_at,0.780150859220961,0.02177545836401149,0.09295590724915309,1.0317230060621554,Not significant
205083_at,-0.5834950075400478,0.02177757868305286,0.09295590724915309,1.0317230060621554,Not significant
206425_s_at,-0.593432876783087,0.02178493665206901,0.09295590724915309,1.0317230060621554,Not significant
216808_at,0.46508357710162684,0.02187310243615654,0.09321306730485171,1.0305232007298621,Not significant
244468_at,-0.7027416049121928,0.021893193264509416,0.0932190107744184,1.0304955100441857,Not significant
1570444_at,0.6013631327146682,0.02193066439959201,0.09329888455321311,1.0301235484858713,Not significant
234513_at,0.678942551394238,0.021977214954668946,0.0934172154850634,1.0295730820010784,Not significant
1553241_at,-0.6084220107948175,0.022069198703517697,0.09372830045633666,1.0281292578177177,Not significant
204011_at,0.913398761007894,0.022106050753521227,0.09380490983579305,1.0277744296509213,Not significant
206664_at,0.7937040848603227,0.022132517305095956,0.09383735653334051,1.0276242351119833,Not significant
234635_at,-0.725160443771176,0.022301049371166816,0.0944009434844286,1.025023665150729,Not significant
223407_at,0.7184234766477973,0.022303311557291795,0.0944009434844286,1.025023665150729,Not significant
227705_at,-0.8091699286762006,0.02237889520935948,0.09464051867164239,1.0239228882489453,Not significant
1553765_a_at,-0.8458863050334111,0.02240061983320121,0.09465211058334003,1.0238696975535535,Not significant
203910_at,0.45639742025659036,0.02249867263279904,0.09498592865972567,1.022340726901314,Not significant
231433_at,-0.45311540528257677,0.022591253015411775,0.09529609774521414,1.0209248828078277,Not significant
1553484_at,-0.5394905357102795,0.022678885603852353,0.09550415846352012,1.0199777178566638,Not significant
209160_at,-0.48982005473439116,0.02266808978300607,0.09550415846352012,1.0199777178566638,Not significant
223896_at,-0.4425781879303843,0.022733706213983067,0.09557357435322054,1.0196621715213046,Not significant
1557491_at,0.6170382977008799,0.02273240449324644,0.09557357435322054,1.0196621715213046,Not significant
1553798_a_at,0.603796514365512,0.022752904689854594,0.09557370074441028,1.019661597189327,Not significant
237298_at,0.7499612422546553,0.02281388134145032,0.09574916866032937,1.018864988093532,Not significant
1559280_a_at,0.6427591269864115,0.02285710176563586,0.09581617827698824,1.0185611553972576,Not significant
229094_at,-0.8311119660536272,0.022868281618454875,0.09581617827698824,1.0185611553972576,Not significant
222226_at,0.46074813179094765,0.022994150796538857,0.09610128740280195,1.0172707943482304,Not significant
1563754_at,-0.6794585483916906,0.02297827090065304,0.09610128740280195,1.0172707943482304,Not significant
227614_at,-0.5963604709286896,0.02298468196178759,0.09610128740280195,1.0172707943482304,Not significant
241918_at,0.6488683970489495,0.023099297313914465,0.09645987973800463,1.0156532838733268,Not significant
1553524_at,0.8575317673579281,0.023289329192544072,0.09717204632135962,1.0124586514770444,Not significant
221304_at,-0.6301846425719377,0.023348551119631914,0.0971960734407753,1.012351279491925,Not significant
216235_s_at,-0.4997231154370958,0.02335356919014216,0.0971960734407753,1.012351279491925,Not significant
208000_at,-0.602576753755776,0.023315354756110435,0.0971960734407753,1.012351279491925,Not significant
233477_at,-0.5925539229459051,0.023389881341724473,0.09726601198485256,1.0120388903183928,Not significant
1552466_x_at,-0.8203131082068813,0.023514675105300663,0.09770347506252426,1.0100899892634272,Not significant
1569878_at,-0.6150834333275217,0.023571675439556593,0.09785876248262212,1.0094002806092577,Not significant
233299_at,0.6157871219730584,0.023622599724160642,0.0979885875413186,1.008824502434508,Not significant
1561492_at,-0.777214915977094,0.0236935298268388,0.09820111364639922,1.007883587083279,Not significant
221388_at,-0.7457294356569797,0.023789997563341776,0.09851904306546685,1.0064798151988057,Not significant
219181_at,-0.5956593324285748,0.02403165563064338,0.09943720744762481,1.002451080737254,Not significant
240268_at,0.6719127628097521,0.024091845262076472,0.09960359906858482,1.0017249685302534,Not significant
230864_at,-0.6567195992448243,0.024152455641609838,0.09977145304810825,1.0009937027723574,Not significant
1566832_at,-0.654413483959762,0.0242052883301357,0.09990692683282831,1.0004043998522412,Not significant
206459_s_at,-0.5820770476982311,0.024249771863288055,0.10000774401187282,0.9999663694859171,Not significant
206534_at,-0.6039751840236995,0.024272329962906302,0.10001804726863704,0.9999216287798947,Not significant
1556771_a_at,0.6903112972542527,0.024596468449590504,0.10118646179014706,0.9948775898988285,Not significant
206588_at,-0.5934604053314452,0.024582985396424825,0.10118646179014706,0.9948775898988285,Not significant
233585_at,-0.6330113456960413,0.024625623382019877,0.10122288390993496,0.9947212935009608,Not significant
216432_at,-0.6496029933574938,0.02465088015709753,0.10124323596646481,0.9946339822423517,Not significant
1567878_at,-0.874940475361754,0.024981774532951695,0.10238439684906601,0.9897662238160071,Not significant
216356_x_at,0.5596388301663424,0.024978627519075796,0.10238439684906601,0.9897662238160071,Not significant
230218_at,-0.6055796546174825,0.02499033513143067,0.10238439684906601,0.9897662238160071,Not significant
1556371_at,0.7101702967239429,0.025236013168468296,0.10330604405417317,0.9858742687747873,Not significant
208314_at,-0.46194981429099435,0.025383558595358176,0.10365472821986557,0.9844108827359457,Not significant
244833_at,0.5686296541904756,0.025366967250206655,0.10365472821986557,0.9844108827359457,Not significant
239854_at,0.6823912310095146,0.025357198510794512,0.10365472821986557,0.9844108827359457,Not significant
208531_at,0.492637978945095,0.025432702433902443,0.1037704208964301,0.9839264217489063,Not significant
205951_at,0.6621242892191073,0.025492231294092782,0.10392826265931857,0.9832663326365502,Not significant
231961_at,-0.524345679219195,0.025779108620721535,0.10501195717558626,0.978761247218457,Not significant
239763_at,-0.5427755085515811,0.02624361793260891,0.10681688082611268,0.9713601080724206,Not significant
210614_at,-0.4715199983457907,0.02627097865697012,0.10684102739286543,0.971261944416044,Not significant
227250_at,0.5722382778460915,0.026299482975668746,0.10686978167618938,0.9711450778269516,Not significant
243208_x_at,-0.43658743906121966,0.026399155998208766,0.10718745261161963,0.9698560502819555,Not significant
233151_s_at,0.5029130715381145,0.026429740061762668,0.10722431566147166,0.9697067168808691,Not significant
240523_at,0.8278670657771858,0.02654950917449582,0.10762264450734647,0.968096340659369,Not significant
206196_s_at,0.7058494995821682,0.026587642478122356,0.10768967132081078,0.9678259485449611,Not significant
219424_at,0.586942603583795,0.0266269553356674,0.10776136307113447,0.9675369238688849,Not significant
227733_at,-0.4903045114202964,0.026855412903830124,0.10859780108556123,0.9641789683574404,Not significant
1554803_s_at,-0.5415808066379997,0.026992806586293314,0.10906493811933424,0.9623148427080022,Not significant
242810_x_at,0.5602139701893183,0.027107341205898777,0.10926302733606054,0.9615267707157077,Not significant
206155_at,-0.7513153969410045,0.027129488135187115,0.10926302733606054,0.9615267707157077,Not significant
220718_at,-0.5327625853322244,0.027122029029549934,0.10926302733606054,0.9615267707157077,Not significant
206410_at,0.5002930737378435,0.02709281754317026,0.10926302733606054,0.9615267707157077,Not significant
1557560_at,-0.7681668282103962,0.02725247935379726,0.10966978374336815,0.9599130129097535,Not significant
215280_s_at,-0.5473407138776691,0.027415926064563396,0.11023855432089766,0.9576664907790979,Not significant
215112_x_at,-0.7234595943811404,0.027463139003595368,0.11033941262846617,0.9572693322587841,Not significant
235945_at,-0.6269511773723719,0.027598397584740763,0.1107935671155535,0.9554854548361265,Not significant
216929_x_at,0.6302065090236404,0.027678675404342493,0.11100630645522916,0.9546523475114927,Not significant
219918_s_at,0.8210739315129301,0.02769591761538409,0.11100630645522916,0.9546523475114927,Not significant
202210_x_at,0.6100692066585944,0.027737899350674954,0.11108527402607656,0.9543435093138514,Not significant
209230_s_at,0.6852126282563491,0.028018539493290532,0.11211913155180304,0.9503202748407602,Not significant
1553084_at,0.7340759433899362,0.028098152483828204,0.11225752266375594,0.9497845461652696,Not significant
1559927_a_at,-0.6805247091643105,0.028080130654630372,0.11225752266375594,0.9497845461652696,Not significant
242891_at,-0.6211037819260037,0.02817755141197143,0.11245569333145507,0.9490185525018625,Not significant
240058_at,0.7088698188305322,0.028192863350244454,0.11245569333145507,0.9490185525018625,Not significant
1554398_at,-0.6854012074355302,0.028246040403538928,0.11257774376662277,0.9485474595266303,Not significant
1552988_at,-0.5451566893928153,0.028282352036970593,0.112632433910811,0.9483365309749345,Not significant
242426_at,0.5400316529664795,0.02840642059968574,0.1130362435036178,0.9467822836856664,Not significant
220555_s_at,-0.5894080917417943,0.02860866899555125,0.11375025806365113,0.9440476093917948,Not significant
234722_x_at,0.49382276948469084,0.028688725732998892,0.11397767848982668,0.9431801930309516,Not significant
236570_at,0.6530028377860155,0.028817974678400634,0.11430900695823831,0.9419195480986131,Not significant
1564008_at,-0.6416688570491651,0.02881298389742507,0.11430900695823831,0.9419195480986131,Not significant
215784_at,-0.46320778457308087,0.029011609352858535,0.11498559954956492,0.939356545974761,Not significant
206633_at,-0.5693003338859333,0.029119101066364627,0.11531996657418113,0.938095492165297,Not significant
211712_s_at,-0.5240922851878107,0.02916797011811095,0.11533029263195972,0.9380566060185266,Not significant
222277_at,-0.6540864223758511,0.029161866115855535,0.11533029263195972,0.9380566060185266,Not significant
1561042_at,-0.7768488419794188,0.029293253585190124,0.11545941689783237,0.9375706401397716,Not significant
207109_at,-0.694605227570646,0.02927257776308307,0.11545941689783237,0.9375706401397716,Not significant
216786_at,-0.6044889347862661,0.029255956926524846,0.11545941689783237,0.9375706401397716,Not significant
232623_at,-0.6993885785063876,0.02927912597681612,0.11545941689783237,0.9375706401397716,Not significant
233930_at,-0.544754523259078,0.02933469775900031,0.11553143998923818,0.9372998135572624,Not significant
215389_s_at,0.6456017122637343,0.02937775326178488,0.11560969042088351,0.937005761763814,Not significant
1552998_at,-0.6585894699714894,0.02940385409508013,0.11562114867355641,0.9369627203085162,Not significant
1553057_at,0.6738295440056392,0.029503259826414687,0.11592060953073571,0.9358393439349226,Not significant
205464_at,-0.584343615466385,0.02957222706882174,0.11610009776783085,0.9351674145421189,Not significant
1564049_at,-0.6169113151574974,0.029732318304893875,0.11663677346042554,0.9331645028096602,Not significant
203069_at,0.678116723341418,0.029935416178279814,0.11734118322712513,0.9305495368251547,Not significant
229302_at,-0.6826720320377637,0.03006663732465256,0.11776296441533202,0.9289912704911503,Not significant
233504_at,-0.6407282409405584,0.030239438554676236,0.11834681368415677,0.9268434303248143,Not significant
1555931_at,-0.7592660240186939,0.030303201435356007,0.11850334302485102,0.9262693978668162,Not significant
230745_s_at,0.6527038728363408,0.03059756006877754,0.11956068534711976,0.9224116041578554,Not significant
242543_at,-0.44594992565244596,0.030697120578087884,0.1198557895084935,0.9213409829831507,Not significant
220911_s_at,0.5059129021857318,0.03074625087905007,0.11989951814725855,0.921182562242329,Not significant
205258_at,0.5943449056054675,0.0307564147032378,0.11989951814725855,0.921182562242329,Not significant
1561539_at,0.6279397471693438,0.030819216173532723,0.12005047800096418,0.9206361063877302,Not significant
229731_at,-0.5209628947116833,0.030865217991090873,0.1201358133517401,0.920327506980962,Not significant
215543_s_at,-0.6509158604613985,0.030932501751693705,0.1203037860639195,0.9197207048231241,Not significant
1561232_at,-0.6270561754093489,0.030974021346729656,0.12037137212376778,0.9194767888839944,Not significant
244007_at,0.5818845638787975,0.031010435667706067,0.12041902822366234,0.9193048818523719,Not significant
217633_at,-0.5562115178662426,0.0310469578565101,0.12046702869459872,0.9191318013495064,Not significant
1553293_at,-0.7903413661115222,0.031183968823885622,0.12081062047854989,0.917894885147963,Not significant
1553365_at,-0.5671884661806095,0.031167191388207536,0.12081062047854989,0.917894885147963,Not significant
205222_at,-0.42499006276015017,0.031238274525679142,0.1209270471933511,0.9174765516364267,Not significant
227610_at,-0.6582210341832422,0.031290520638840816,0.12103532653627642,0.9170878538108035,Not significant
1568377_x_at,-0.6285697846388727,0.031354391781315695,0.12118837009429462,0.9165390554685501,Not significant
204677_at,0.5340498651242438,0.03152314915625975,0.12174626002564765,0.914544371182498,Not significant
240719_at,-0.6882654457570894,0.03154909943188901,0.12175217474256858,0.9145232726573783,Not significant
1561984_at,0.6774454758107868,0.031971505198273686,0.12319159576398192,0.9094189191019874,Not significant
1559638_at,0.670732250412664,0.031955904302029894,0.12319159576398192,0.9094189191019874,Not significant
210905_x_at,0.7295766875715888,0.03225146799509433,0.1241743779332358,0.9059680069787207,Not significant
202440_s_at,-0.5549672367599889,0.03236219283435212,0.12430890350767708,0.9054977643127037,Not significant
1562383_at,-0.561493750124777,0.03234512289490877,0.12430890350767708,0.9054977643127037,Not significant
214261_s_at,-0.6321972071035846,0.032386134307355104,0.12430890350767708,0.9054977643127037,Not significant
227694_at,-0.651242098044583,0.03236758041976018,0.12430890350767708,0.9054977643127037,Not significant
243623_at,-0.4482290102356359,0.03248692284268676,0.12459984407202783,0.9044825011656153,Not significant
223829_at,-0.6266304383448338,0.032646733745581004,0.12511653686046648,0.9026852850898892,Not significant
236048_at,-0.5766265037682166,0.03287191282468507,0.1257512519926068,0.9004876823692614,Not significant
217227_x_at,0.5135018903295538,0.03284677222195309,0.1257512519926068,0.9004876823692614,Not significant
1557919_a_at,-0.6213559643106752,0.03288801295594851,0.1257512519926068,0.9004876823692614,Not significant
215480_at,0.5518768506191929,0.03292728911958268,0.12580495291206073,0.9003022604803036,Not significant
214913_at,-0.4704375779866803,0.03305273141087919,0.12609098608618488,0.8993159588904591,Not significant
208176_at,0.699573566043683,0.03305058612547489,0.12609098608618488,0.8993159588904591,Not significant
227059_at,0.7363435007044568,0.03327057261070821,0.12682498091513084,0.8967951943640294,Not significant
1555164_at,0.8224690548778124,0.03337074717086992,0.12701263007172323,0.8961530908729792,Not significant
1563168_at,0.607201829098829,0.03335149865120584,0.12701263007172323,0.8961530908729792,Not significant
239590_x_at,0.6176333259359446,0.033398562950676586,0.1270215368970812,0.8961226368190858,Not significant
203821_at,0.7146930542462542,0.033519304397731,0.12738357601149908,0.8948865634244354,Not significant
217186_at,-0.6307616529048117,0.033724090519832675,0.12806421578970734,0.8925722055879833,Not significant
231379_at,-0.423063433919868,0.03382859652025639,0.12831142467988266,0.8917346728960498,Not significant
229484_at,-0.7171745225089419,0.03384065853470632,0.12831142467988266,0.8917346728960498,Not significant
219778_at,-0.6214250395917622,0.03403218281335664,0.1289395619357114,0.8896138096113908,Not significant
204803_s_at,0.7090321921008886,0.03410343017676788,0.12905498198240706,0.8892252254811698,Not significant
240065_at,-0.3951098622897753,0.034114413608666766,0.12905498198240706,0.8892252254811698,Not significant
206325_at,-0.6858273014521634,0.03414346468810353,0.12906695597792586,0.8891849325853007,Not significant
231236_at,0.7486359834660146,0.0342315962916309,0.12930207508338765,0.8883945053591006,Not significant
205861_at,-0.44327764588430263,0.03428309402365326,0.12939856684476544,0.88807053367394,Not significant
228695_at,-0.6520263315559305,0.03442744117741989,0.1298450996298151,0.8865744360530798,Not significant
217235_x_at,0.4901298563137839,0.03450411458206197,0.13003591481947163,0.8859366826642934,Not significant
209454_s_at,0.6623814848469447,0.034561459710666424,0.1300863266713649,0.8857683495817519,Not significant
208128_x_at,0.5952017296251091,0.034569671648527575,0.1300863266713649,0.8857683495817519,Not significant
235214_at,-0.427377207162734,0.034660003628721806,0.1303278869478182,0.8849626460547295,Not significant
1570411_at,-0.6277392090120939,0.03478428672945026,0.13051405925217663,0.8843427026800273,Not significant
240687_at,0.5136313539751498,0.034788043470947196,0.13051405925217663,0.8843427026800273,Not significant
1558113_at,-0.5390638482051893,0.03474483908125114,0.13051405925217663,0.8843427026800273,Not significant
1553392_at,0.6378803656808154,0.034862579465488035,0.13069535429693485,0.8837398495966878,Not significant
209749_s_at,-0.5518357245691963,0.03501370594365936,0.13116328913229566,0.882187701227316,Not significant
221392_at,-0.5581180171474829,0.03509858720503118,0.1313825494026167,0.8814623151524872,Not significant
215520_at,-0.6151973458438498,0.035318466388757,0.13210643166867395,0.8790760380234871,Not significant
206080_at,-0.49836021160773925,0.0353779200636335,0.1322296172693228,0.8786712591013573,Not significant
1555707_at,-0.5403980317539627,0.03571447417519929,0.1330550518058784,0.8759686315991313,Not significant
228875_at,-0.6205960520223437,0.03570971534270639,0.1330550518058784,0.8759686315991313,Not significant
240100_at,-0.6681821391695895,0.03573620135545368,0.1330550518058784,0.8759686315991313,Not significant
236112_at,0.524832017971498,0.035749085721415094,0.1330550518058784,0.8759686315991313,Not significant
229526_at,-0.5938387502238855,0.0357588787444599,0.1330550518058784,0.8759686315991313,Not significant
214610_at,-0.4225609685214575,0.035688270059725365,0.1330550518058784,0.8759686315991313,Not significant
230038_at,-0.3914190473972461,0.03584658060211412,0.1331090597926366,0.8757923841643526,Not significant
221266_s_at,0.7602861733881836,0.035853483213299425,0.1331090597926366,0.8757923841643526,Not significant
232214_x_at,-0.6170663723546266,0.03580259976349852,0.1331090597926366,0.8757923841643526,Not significant
1553046_s_at,0.590457696044548,0.036050145391270674,0.13373960187565148,0.8737399739689662,Not significant
224491_at,-0.5519601753794108,0.03612125993858721,0.1337635094257529,0.8736623455850419,Not significant
212741_at,0.6592860235259348,0.036163901064162646,0.1337635094257529,0.8736623455850419,Not significant
1560378_at,-0.7059993066198604,0.0361232441794988,0.1337635094257529,0.8736623455850419,Not significant
228080_at,0.6174086769373766,0.03613860338300727,0.1337635094257529,0.8736623455850419,Not significant
206827_s_at,-0.5101702001764021,0.03631232845012272,0.13421295007584275,0.8722055774968641,Not significant
241717_at,-0.37520279035767423,0.03636321860816567,0.13430148739282521,0.8719191774808055,Not significant
206121_at,-0.5910348587953385,0.036502835496565,0.13471734847214883,0.8705764736119935,Not significant
208122_x_at,-0.6158639183376984,0.03657111673771454,0.13476983596026956,0.8704073002481763,Not significant
240320_at,-0.45367160941770823,0.03654471715037317,0.13476983596026956,0.8704073002481763,Not significant
1556864_at,-0.5153684768458291,0.03676318836949698,0.13537759025872373,0.8684532206764417,Not significant
208383_s_at,-0.6466665443548179,0.03684508461104813,0.13557903459091217,0.8678074628689156,Not significant
226586_at,-0.6257786920565671,0.036877510445509146,0.13559827955848716,0.8677458206680371,Not significant
211481_at,-0.7820143313427277,0.036981446390635976,0.13578018534882988,0.8671636028208626,Not significant
1558649_at,-0.6173771747749628,0.036970486622442206,0.13578018534882988,0.8671636028208626,Not significant
1552755_at,0.6164790995723255,0.03703669171429337,0.1358829616537651,0.8668349959801794,Not significant
223950_s_at,-0.5059396494120598,0.037222778210592354,0.13646527364559816,0.8649778495962851,Not significant
233965_at,-0.693522782476931,0.03737270229321656,0.1369142495473753,0.863551349691101,Not significant
1552950_at,-0.5219272479288879,0.037482131491400346,0.13711365195606906,0.8629193017822292,Not significant
215808_at,-0.5457598065329323,0.037469825921995055,0.13711365195606906,0.8629193017822292,Not significant
207509_s_at,-0.6239927977116082,0.03755578952751918,0.13728238019370279,0.862385199658323,Not significant
228241_at,0.6634716525889259,0.037635205427983834,0.13737125495163058,0.8621041342482455,Not significant
1560790_at,0.5296465005810607,0.037623752736228096,0.13737125495163058,0.8621041342482455,Not significant
210467_x_at,-0.6044390227183323,0.037901502342652174,0.13814100195940332,0.8596773983091548,Not significant
1563589_at,0.6315453321397713,0.037899890687645474,0.13814100195940332,0.8596773983091548,Not significant
239686_at,0.5524307288265842,0.03814589529576847,0.13893019280109686,0.8572033615916024,Not significant
232965_at,-0.49793358296139,0.03819830014848116,0.13901950696374238,0.8569242560602015,Not significant
239330_at,-0.5354349409392896,0.038333382428268156,0.13935406333395473,0.8558803634574097,Not significant
222828_at,0.5951851458696655,0.038346124126391073,0.13935406333395473,0.8558803634574097,Not significant
217568_at,-0.46815782087056057,0.03837908563892519,0.13937226583807794,0.8558236393787606,Not significant
213424_at,-0.5653795545540072,0.038432940588885064,0.1394352714705879,0.8556273534443284,Not significant
202718_at,0.7513448093017825,0.03845236627999566,0.1394352714705879,0.8556273534443284,Not significant
240744_at,0.6560666466861127,0.03854495498756128,0.13956800694842453,0.8552141232467977,Not significant
230084_at,-0.493314370076547,0.03852710090084688,0.13956800694842453,0.8552141232467977,Not significant
221729_at,-0.6588604142761749,0.03865285931474568,0.13963285762258745,0.8550123739399935,Not significant
206207_at,-0.5410142557306763,0.03867792507777737,0.13963285762258745,0.8550123739399935,Not significant
232514_at,0.5768354628080821,0.038699459425811704,0.13963285762258745,0.8550123739399935,Not significant
210432_s_at,-0.7611702449771371,0.03859148634343104,0.13963285762258745,0.8550123739399935,Not significant
242455_at,-0.6864291675591954,0.038702889938711564,0.13963285762258745,0.8550123739399935,Not significant
219884_at,-0.5850518598000853,0.03895592560405249,0.14034266261691164,0.8528102881829857,Not significant
229889_at,-0.6299584842329473,0.038954635487942105,0.14034266261691164,0.8528102881829857,Not significant
1553722_s_at,0.7683961400877912,0.03902189571411401,0.14047882457081043,0.8523891352972165,Not significant
230776_at,-0.5300251623045309,0.03930065943349333,0.14127836188565088,0.8499243493564486,Not significant
1570008_at,-0.5872464032502274,0.03929140868005157,0.14127836188565088,0.8499243493564486,Not significant
207333_at,-0.628569572677879,0.039672342331158995,0.1424216974264873,0.8464238424774412,Not significant
1555180_at,-0.5525824783084943,0.03967583989678918,0.1424216974264873,0.8464238424774412,Not significant
231542_at,-0.566751411940686,0.03988549861554088,0.1430712921561776,0.84444750047446,Not significant
217272_s_at,-0.6957134676273755,0.03992308275009526,0.14310315642845076,0.8443507868947276,Not significant
205286_at,-0.6033941457421923,0.04041864956248705,0.1447754214932187,0.8393051620056222,Not significant
1553706_at,-0.49056752196111564,0.040481389730582074,0.14489605828907554,0.8389434287909928,Not significant
224245_at,-0.6375819657614148,0.040597110679853096,0.14520602141301833,0.8380153739098541,Not significant
1557761_s_at,0.5674474781885399,0.04065874911621573,0.14529680721133556,0.837743928893538,Not significant
220717_at,-0.4182413210232161,0.0406807747426844,0.14529680721133556,0.837743928893538,Not significant
1553605_a_at,1.012271404629261,0.04086636662124585,0.14585519253652957,0.836078105110503,Not significant
238766_at,0.5347359854750575,0.0409098323218762,0.14590588265870866,0.8359271977932322,Not significant
239097_at,-0.541733016448033,0.040968959277501424,0.14601231662446182,0.8356105084866016,Not significant
1569141_a_at,-0.6406114966498606,0.04121449131927882,0.1467824669413744,0.8333258174810365,Not significant
228977_at,-0.6357411936093929,0.041379176648747934,0.14726379355507294,0.8319040161721346,Not significant
221394_at,-0.40019759792234755,0.04145778477448098,0.1474383130424837,0.8313896468647548,Not significant
227347_x_at,0.5861971012959764,0.04182120789010273,0.14860746252433146,0.8279593813441989,Not significant
243970_at,-0.6822815284816879,0.04184614468194171,0.14860746252433146,0.8279593813441989,Not significant
225548_at,0.5014652801905743,0.04190696559064662,0.14871753055869327,0.827637834597353,Not significant
236838_at,-0.7696851372692812,0.041992735958475046,0.14880300986428097,0.8273882841515093,Not significant
236058_at,-0.7444228341382129,0.04202058521638741,0.14880300986428097,0.8273882841515093,Not significant
206560_s_at,0.6833726729109539,0.0420134832700747,0.14880300986428097,0.8273882841515093,Not significant
224006_at,-0.45375382280712273,0.04213450430515589,0.14910052410610877,0.8265208299474688,Not significant
230983_at,-0.44731446769518435,0.04222087924965526,0.14920413925798331,0.8262191283917308,Not significant
1553602_at,-0.6713442899152104,0.04222363427457169,0.14920413925798331,0.8262191283917308,Not significant
1559403_at,-0.5745380342218454,0.042598063751290466,0.15042064154669565,0.8226925633805462,Not significant
207849_at,-0.7538012007879122,0.0426564432774113,0.15052018838016473,0.822405246820318,Not significant
206386_at,-0.6172114481410764,0.04308259973139702,0.1519164372423943,0.8183952332638766,Not significant
1561566_at,-0.6452561977667051,0.043167383650776325,0.15210782677227613,0.8178484385666107,Not significant
210078_s_at,-0.4928041284814215,0.043199009386267695,0.15211176610164598,0.8178371912370639,Not significant
206894_at,0.621673064300408,0.043359895423887795,0.15257052828758258,0.8165293499867193,Not significant
237116_at,-0.48528122290803033,0.043393399186251756,0.15258073931075547,0.8165002851163348,Not significant
1565784_at,-0.41337874384449336,0.04351364183199831,0.1528957140058799,0.815604688620936,Not significant
204558_at,0.5784803750264338,0.04399808553871695,0.15404010354950698,0.8123661981058868,Not significant
236407_at,0.5795264245502958,0.04394802211400374,0.15404010354950698,0.8123661981058868,Not significant
206416_at,0.6011347455996949,0.04399123781442947,0.15404010354950698,0.8123661981058868,Not significant
206197_at,-0.4636522250710069,0.04392634398630692,0.15404010354950698,0.8123661981058868,Not significant
213751_at,-0.46555015927854804,0.04391650282897551,0.15404010354950698,0.8123661981058868,Not significant
207846_at,0.8559193126988482,0.04402469866787955,0.15404010354950698,0.8123661981058868,Not significant
231076_at,0.6390552742990261,0.04407878432181564,0.1541211911841324,0.8121376430362982,Not significant
218825_at,0.7030102559181586,0.044333667700278516,0.15484563629756903,0.8101010289806818,Not significant
240578_at,0.5466846439205293,0.044354454276815766,0.15484563629756903,0.8101010289806818,Not significant
233184_at,-0.5829383168321929,0.044379144458328544,0.15484563629756903,0.8101010289806818,Not significant
206126_at,-0.44814284730446907,0.04445233945157257,0.15499256259128733,0.809689141204287,Not significant
236705_at,-0.5804392245674608,0.04457042208713779,0.15518723779781354,0.8091439968786229,Not significant
206243_at,0.6850036539210729,0.04454952452259968,0.15518723779781354,0.8091439968786229,Not significant
206641_at,0.5407495721473126,0.04482559446110293,0.15555834672493105,0.808106681184484,Not significant
236496_at,0.607565118414823,0.04472146051969707,0.15555834672493105,0.808106681184484,Not significant
1555612_s_at,-0.5642754926102764,0.04479841623788754,0.15555834672493105,0.808106681184484,Not significant
1553260_s_at,0.7490304488865718,0.04483300125225149,0.15555834672493105,0.808106681184484,Not significant
1552906_at,0.7752293064604716,0.04475343198982108,0.15555834672493105,0.808106681184484,Not significant
203886_s_at,-0.6145635668407081,0.045041712489658735,0.1561567295310993,0.806439295229831,Not significant
214566_at,-0.43717402853182286,0.045068097431859584,0.1561567295310993,0.806439295229831,Not significant
1569044_at,-0.4450273528153037,0.045202285483984195,0.15651291348829527,0.805449824089796,Not significant
1566839_at,-0.5885709914476323,0.04528504821533132,0.15669066648274946,0.8049568721706093,Not significant
239087_at,0.5146406435150626,0.04533223553870991,0.156745163936205,0.8048058495927478,Not significant
216215_s_at,-0.42091338714859816,0.045417531286989506,0.15693126195213422,0.8042905328891424,Not significant
231015_at,0.45479646439451127,0.04550914339763749,0.15713891203644081,0.8037162580525595,Not significant
214399_s_at,-0.495864292086603,0.04564262432083083,0.15749074385028547,0.8027449657656336,Not significant
210181_s_at,-0.6324811487939543,0.04576424565782715,0.15780119560852432,0.8018897106055748,Not significant
214974_x_at,-0.5615852201870126,0.04642444284472284,0.15996701591139467,0.7959695566216276,Not significant
214510_at,-0.8369040194540451,0.046540213556415355,0.15998786537449147,0.7959129560987662,Not significant
235863_at,0.40368087130393526,0.04655192524496926,0.15998786537449147,0.7959129560987662,Not significant
227727_at,0.5665063679217148,0.04655884329289754,0.15998786537449147,0.7959129560987662,Not significant
1562020_s_at,0.6029276867747813,0.04654628012917231,0.15998786537449147,0.7959129560987662,Not significant
207817_at,0.3995001463434389,0.04673413644474441,0.16047961729579588,0.7945801200073699,Not significant
240682_at,-0.5182031967519096,0.04678633465701215,0.16054828946996735,0.7943943171775889,Not significant
232530_at,-0.47623348025934575,0.047093342254894664,0.1614906495755879,0.7918526185668477,Not significant
232639_at,-0.5635004050729355,0.04725685680408239,0.1617353121972407,0.7911951488127331,Not significant
